touchpoint_id,opp_id,lead_id,touch_sequence,total_touches_in_journey,touch_date,days_before_opp_creation,channel,campaign,touch_type,landing_page,content_asset_id,engagement_score,is_first_touch,is_last_touch,true_marginal_contribution,attributed_revenue_brl
TP-0005558,OPP-01227,LEAD-006655,2,8,2024-03-27,30,webinar_evento,bf-23,click,/webinar/crm-para-gestores,AST-0013,23,0,0,0.024994,1159.71
TP-0005559,OPP-01227,LEAD-006655,3,8,2024-03-29,28,webinar_evento,evento_crm_gestores_q1,form_fill,/lp/roi-calculator,AST-0018,69,0,0,0.105717,4905.28
TP-0005560,OPP-01227,LEAD-006655,4,8,2024-03-29,28,webinar_evento,evento_crm_gestores_q1,demo_request,/blog/funil-vendas-complexas,AST-0006,96,0,0,0.153771,7134.96
TP-0005561,OPP-01227,LEAD-006655,5,8,2024-03-31,26,webinar_evento,campanha-natal-2024,sales_call,/lp/comparativo-erp,AST-0017,100,0,0,0.199558,9259.47
TP-0005562,OPP-01227,LEAD-006655,6,8,2024-04-09,17,webinar_evento,webinar_integracao_erp_2024,proposal_sent,/produto/crm-integracao,AST-0019,65,0,0,0.295198,13697.17
TP-0005563,OPP-01227,LEAD-006655,7,8,2024-04-24,2,webinar_evento,campanha_natal_2024,email_open,/webinar/automacao-vendas-demo,AST-0014,14,0,0,0.123121,5712.79
TP-0005564,OPP-01227,LEAD-006655,8,8,2024-04-24,2,webinar_evento,evento_crm_gestores_q2,impression,/ebook/gestao-pipeline-vendas,AST-0009,1,0,1,0.09234,4284.59
TP-0005565,OPP-01228,LEAD-006660,1,4,2024-03-29,30,organic_search,(not set),impression,/produto/erp-connector,AST-0020,5,1,0,0.021353,1780.87
TP-0005566,OPP-01228,LEAD-006660,2,4,2024-04-04,24,paid_search,pesquisa_concorrentes_q2_2024,click,/lp/roi-calculator,AST-0018,13,0,0,0.075643,6308.64
TP-0005567,OPP-01228,LEAD-006660,3,4,2024-04-11,17,paid_search,google_brand_keywords_2024,content_view,/blog/churn-saas-brasil,AST-0005,33,0,0,0.166286,13868.26
TP-0005568,OPP-01228,LEAD-006660,4,4,2024-04-12,16,paid_search,crm-b2b-keywords-2024,form_fill,/blog/crm-para-industria,AST-0002,64,0,1,0.736717,61442.23
TP-0005569,OPP-01229,LEAD-006667,1,5,2024-03-17,40,webinar_evento,campanha-natal-2024,impression,/webinar/integracao-erp-ao-vivo,AST-0012,14,1,0,0.001845,191.86
TP-0005570,OPP-01229,LEAD-006667,2,5,2024-04-02,24,webinar_evento,campanha-natal-2024,click,/webinar/automacao-vendas-demo,AST-0014,17,0,0,0.013349,1388.34
TP-0005571,OPP-01229,LEAD-006667,3,5,2024-04-15,11,webinar_evento,bf-23,form_fill,/webinar/automacao-vendas-demo,AST-0014,58,0,0,0.123882,12883.73
TP-0005572,OPP-01229,LEAD-006667,4,5,2024-04-19,7,webinar_evento,bf-23,demo_request,/blog/crm-para-industria,AST-0002,75,0,0,0.239784,24937.5
TP-0005573,OPP-01229,LEAD-006667,5,5,2024-04-25,1,webinar_evento,black_friday_2023,sales_call,/lp/demo-gratis,AST-0015,89,0,1,0.62114,64598.57
TP-0005574,OPP-01230,LEAD-006674,1,7,2024-03-18,43,linkedin_ads,linkedin_decisores_ti_2024,impression,/webinar/crm-para-gestores,AST-0013,10,1,0,0.003447,449.88
TP-0005575,OPP-01230,LEAD-006674,2,7,2024-03-25,36,linkedin_ads,linkedin_gestores_2024,click,/webinar/automacao-vendas-demo,AST-0014,21,0,0,0.013116,1711.66
TP-0005576,OPP-01230,LEAD-006674,3,7,2024-03-26,35,linkedin_ads,linkedin_prospeccao_q1_2024,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,26,0,0,0.018783,2451.19
TP-0005577,OPP-01230,LEAD-006674,4,7,2024-04-07,23,linkedin_ads,linkedin_prospecao_q2_2024,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,82,0,0,0.177043,23104.11
TP-0005578,OPP-01230,LEAD-006674,5,7,2024-04-10,20,linkedin_ads,linkedin_prospecao_q2_2024,sales_call,/ebook/integracao-sistemas-guia,AST-0011,85,0,0,0.246771,32203.64
TP-0005579,OPP-01230,LEAD-006674,6,7,2024-04-20,10,linkedin_ads,lkd_awareness_2024,proposal_sent,/ebook/gestao-pipeline-vendas,AST-0009,71,0,0,0.392067,51164.75
TP-0005580,OPP-01230,LEAD-006674,7,7,2024-04-28,2,linkedin_ads,linkedin_prospecao_q2_2024,email_open,/lp/roi-calculator,AST-0018,9,0,1,0.148772,19414.77
TP-0005581,OPP-01231,LEAD-006676,1,2,2024-03-19,30,organic_search,,impression,/blog/funil-vendas-complexas,AST-0006,13,1,0,0.037626,2298.94
TP-0005582,OPP-01231,LEAD-006676,2,2,2024-04-16,2,organic_search,(not set),click,/lp/comparativo-erp,AST-0017,18,0,1,0.962374,58801.06
TP-0005583,OPP-01232,LEAD-006679,1,5,2024-03-05,44,linkedin_ads,linkedin_gestores_2024,impression,/webinar/crm-para-gestores,AST-0013,7,1,0,0.002713,136.2
TP-0005584,OPP-01232,LEAD-006679,2,5,2024-03-20,29,linkedin_ads,linkedin_prospeccao_q1_2024,click,/ebook/gestao-pipeline-vendas,AST-0009,14,0,0,0.01828,917.67
TP-0005585,OPP-01232,LEAD-006679,3,5,2024-03-26,23,linkedin_ads,lkd_awareness_2024,content_view,/webinar/crm-para-gestores,AST-0013,44,0,0,0.037415,1878.24
TP-0005586,OPP-01232,LEAD-006679,4,5,2024-03-26,23,linkedin_ads,linkedin_prospeccao_q1_2024,demo_request,/lp/roi-calculator,AST-0018,76,0,0,0.14966,7512.95
TP-0005587,OPP-01232,LEAD-006679,5,5,2024-04-11,7,linkedin_ads,linkedin_gestores_2024,sales_call,/lp/comparativo-erp,AST-0017,100,0,1,0.791931,39754.93
TP-0005588,OPP-01233,LEAD-006688,1,3,2024-03-28,24,paid_search,pesquisa_concorrentes_q1_2024,click,/ebook/crm-para-varejo,AST-0008,21,1,0,0.069906,1817.55
TP-0005589,OPP-01233,LEAD-006688,2,3,2024-03-31,21,paid_search,integracao_erp_pesquisa_2024,click,/produto/crm-integracao,AST-0019,16,0,0,0.066624,1732.23
TP-0005590,OPP-01233,LEAD-006688,3,3,2024-04-12,9,paid_search,google_brand_keywords_2024,form_fill,/produto/erp-connector,AST-0020,67,0,1,0.86347,22450.22
TP-0005591,OPP-01234,LEAD-006703,1,6,2024-03-15,39,email_marketing,email_reengajamento_q1_2024,email_open,/ebook/roi-tecnologia-empresas,AST-0010,11,1,0,0.017974,1360.65
TP-0005592,OPP-01234,LEAD-006703,2,6,2024-03-15,39,email_marketing,campanha_email_03-2024,click,/produto/erp-connector,AST-0020,43,0,0,0.020739,1569.98
TP-0005593,OPP-01234,LEAD-006703,3,6,2024-03-16,38,email_marketing,newsletter_mensal_03_2024,content_view,/blog/gestao-vendas-b2b,AST-0001,56,0,0,0.0297,2248.3
TP-0005594,OPP-01234,LEAD-006703,4,6,2024-04-02,21,email_marketing,email_reengajamento_q2_2024,form_fill,/lp/roi-calculator,AST-0018,61,0,0,0.275073,20823.02
TP-0005595,OPP-01234,LEAD-006703,5,6,2024-04-04,19,email_marketing,campanha_email_04-2024,proposal_sent,/ebook/roi-tecnologia-empresas,AST-0010,66,0,0,0.403855,30571.81
TP-0005596,OPP-01234,LEAD-006703,6,6,2024-04-19,4,email_marketing,newsletter_mensal_04_2024,email_open,/lp/trial-30-dias,AST-0016,13,0,1,0.252659,19126.25
TP-0005597,OPP-01235,LEAD-006705,1,5,2024-03-20,42,organic_search,(none),impression,/blog/churn-saas-brasil,AST-0005,10,1,0,0.002609,189.71
TP-0005598,OPP-01235,LEAD-006705,2,5,2024-04-06,25,organic_search,(none),click,/blog/funil-vendas-complexas,AST-0006,11,0,0,0.020281,1474.4
TP-0005599,OPP-01235,LEAD-006705,3,5,2024-04-14,17,organic_search,(not set),content_view,/produto/erp-connector,AST-0020,21,0,0,0.047884,3481.14
TP-0005600,OPP-01235,LEAD-006705,4,5,2024-04-24,7,organic_search,,form_fill,/ebook/crm-para-varejo,AST-0008,51,0,0,0.268987,19555.32
TP-0005601,OPP-01235,LEAD-006705,5,5,2024-04-24,7,organic_search,(not set),sales_call,/blog/gestao-vendas-b2b,AST-0001,81,0,1,0.66024,47999.43
TP-0005602,OPP-01236,LEAD-006707,1,3,2024-03-16,34,paid_search,crm-b2b-keywords-2024,click,/produto/api-marketplace,AST-0021,7,1,0,0.07433,2386.0
TP-0005603,OPP-01236,LEAD-006707,2,3,2024-03-19,31,paid_search,pesquisa_concorrentes_q1_2024,click,/lp/demo-gratis,AST-0015,43,0,0,0.070841,2274.0
TP-0005604,OPP-01236,LEAD-006707,3,3,2024-03-30,20,paid_search,crm-b2b-keywords-2024,form_fill,/produto/api-marketplace,AST-0021,60,0,1,0.854829,27440.0
TP-0005605,OPP-01237,LEAD-006709,1,2,2024-03-18,43,organic_search,(none),impression,/blog/leads-qualificados-b2b,AST-0007,4,1,0,0.032781,1920.98
TP-0005606,OPP-01237,LEAD-006709,2,2,2024-04-17,13,organic_search,(none),click,/blog/integracao-erp-sistemas,AST-0003,26,0,1,0.967219,56679.02
TP-0005607,OPP-01238,LEAD-006717,1,2,2024-04-13,10,organic_search,(not set),impression,/ebook/integracao-sistemas-guia,AST-0011,10,1,0,0.18908,7468.66
TP-0005608,OPP-01238,LEAD-006717,2,2,2024-04-16,7,organic_search,,click,/produto/api-marketplace,AST-0021,38,0,1,0.81092,32031.34
TP-0005609,OPP-01239,LEAD-006722,1,2,2024-03-26,27,direct,(not set),click,/lp/trial-30-dias,AST-0016,19,1,0,0.097255,8918.33
TP-0005610,OPP-01239,LEAD-006722,2,2,2024-04-06,16,direct,(direct),form_fill,/blog/churn-saas-brasil,AST-0005,48,0,1,0.902745,82781.67
TP-0005611,OPP-01240,LEAD-006726,1,2,2024-04-15,18,paid_search,integracao_erp_pesquisa_2024,click,/lp/comparativo-erp,AST-0017,21,1,0,0.328599,10482.3
TP-0005612,OPP-01240,LEAD-006726,2,2,2024-04-23,10,paid_search,integracao_erp_pesquisa_2024,click,/produto/crm-integracao,AST-0019,15,0,1,0.671401,21417.7
TP-0005613,OPP-01241,LEAD-006731,1,5,2024-03-19,33,direct,,click,/lp/trial-30-dias,AST-0016,22,1,0,0.013308,1052.65
TP-0005614,OPP-01241,LEAD-006731,2,5,2024-03-20,32,paid_search,crm-b2b-keywords-2024,form_fill,/produto/crm-integracao,AST-0019,60,0,0,0.040314,3188.85
TP-0005615,OPP-01241,LEAD-006731,3,5,2024-04-09,12,paid_search,crm-b2b-keywords-2024,demo_request,/lp/demo-gratis,AST-0015,91,0,0,0.244684,19354.52
TP-0005616,OPP-01241,LEAD-006731,4,5,2024-04-12,9,paid_search,integracao_erp_pesquisa_2024,sales_call,/lp/demo-gratis,AST-0015,92,0,0,0.341053,26977.27
TP-0005617,OPP-01241,LEAD-006731,5,5,2024-04-14,7,paid_search,integracao_erp_pesquisa_2024,form_fill,/webinar/automacao-vendas-demo,AST-0014,79,0,1,0.360641,28526.7
TP-0005618,OPP-01242,LEAD-006736,1,5,2024-03-12,39,linkedin_ads,linkedin_decisores_ti_2024,impression,/lp/trial-30-dias,AST-0016,1,1,0,0.003977,406.09
TP-0005619,OPP-01242,LEAD-006736,2,5,2024-03-16,35,organic_search,(not set),click,/produto/erp-connector,AST-0020,16,0,0,0.012214,1247.07
TP-0005620,OPP-01242,LEAD-006736,3,5,2024-03-21,30,organic_search,,content_view,/blog/automacao-marketing-b2b,AST-0004,42,0,0,0.023276,2376.48
TP-0005621,OPP-01242,LEAD-006736,4,5,2024-04-01,19,organic_search,(none),demo_request,/blog/automacao-marketing-b2b,AST-0004,90,0,0,0.204267,20855.69
TP-0005622,OPP-01242,LEAD-006736,5,5,2024-04-12,8,organic_search,,sales_call,/produto/erp-connector,AST-0020,93,0,1,0.756265,77214.67
TP-0005623,OPP-01243,LEAD-006739,1,6,2024-03-16,35,organic_search,(not set),impression,/produto/api-marketplace,AST-0021,14,1,0,0.009163,809.07
TP-0005624,OPP-01243,LEAD-006739,2,6,2024-03-20,31,webinar_evento,black_friday_2023,click,/webinar/crm-para-gestores,AST-0013,39,0,0,0.028138,2484.54
TP-0005625,OPP-01243,LEAD-006739,3,6,2024-03-21,30,webinar_evento,campanha-natal-2024,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,42,0,0,0.040295,3558.0
TP-0005626,OPP-01243,LEAD-006739,4,6,2024-03-23,28,webinar_evento,evento_crm_gestores_q1,form_fill,/blog/gestao-vendas-b2b,AST-0001,86,0,0,0.127826,11287.07
TP-0005627,OPP-01243,LEAD-006739,5,6,2024-04-09,11,webinar_evento,webinar_integracao_erp_2024,sales_call,/lp/trial-30-dias,AST-0016,100,0,0,0.704463,62204.05
TP-0005628,OPP-01243,LEAD-006739,6,6,2024-04-15,5,webinar_evento,bf-23,impression,/lp/roi-calculator,AST-0018,19,0,1,0.090116,7957.26
TP-0005629,OPP-01244,LEAD-006748,1,2,2024-04-25,6,direct,(not set),click,/lp/roi-calculator,AST-0018,19,1,0,0.133431,12168.93
TP-0005630,OPP-01244,LEAD-006748,2,2,2024-05-01,0,direct,,form_fill,/produto/api-marketplace,AST-0021,72,0,1,0.866569,79031.07
TP-0005631,OPP-01245,LEAD-006749,1,6,2024-03-16,41,organic_search,,impression,/blog/churn-saas-brasil,AST-0005,22,1,0,0.004634,132.07
TP-0005632,OPP-01245,LEAD-006749,2,6,2024-03-21,36,organic_search,(not set),click,/blog/automacao-marketing-b2b,AST-0004,22,0,0,0.015284,435.6
TP-0005633,OPP-01245,LEAD-006749,3,6,2024-04-10,16,organic_search,(none),content_view,/produto/erp-connector,AST-0020,35,0,0,0.085036,2423.54
TP-0005634,OPP-01245,LEAD-006749,4,6,2024-04-11,15,organic_search,(not set),form_fill,/webinar/automacao-vendas-demo,AST-0014,80,0,0,0.251165,7158.19
TP-0005635,OPP-01245,LEAD-006749,5,6,2024-04-16,10,organic_search,,sales_call,/produto/api-marketplace,AST-0021,91,0,0,0.587413,16741.26
TP-0005636,OPP-01245,LEAD-006749,6,6,2024-04-18,8,organic_search,(not set),impression,/blog/integracao-erp-sistemas,AST-0003,2,0,1,0.056468,1609.34
TP-0005637,OPP-01246,LEAD-006750,1,3,2024-03-19,40,webinar_evento,campanha_natal_2024,impression,/webinar/integracao-erp-ao-vivo,AST-0012,8,1,0,0.008329,398.98
TP-0005638,OPP-01246,LEAD-006750,2,3,2024-03-22,37,webinar_evento,black_friday_2023,click,/webinar/crm-para-gestores,AST-0013,31,0,0,0.023815,1140.76
TP-0005639,OPP-01246,LEAD-006750,3,3,2024-04-19,9,webinar_evento,webinar_integracao_erp_2024,form_fill,/webinar/automacao-vendas-demo,AST-0014,63,0,1,0.967855,46360.26
TP-0005640,OPP-01247,LEAD-006761,1,7,2024-03-11,41,email_marketing,email_reengajamento_q1_2024,email_open,/blog/gestao-vendas-b2b,AST-0001,19,1,0,0.009208,809.39
TP-0005641,OPP-01247,LEAD-006761,2,7,2024-03-25,27,direct,(not set),click,/blog/leads-qualificados-b2b,AST-0007,34,0,0,0.028881,2538.64
TP-0005642,OPP-01247,LEAD-006761,3,7,2024-03-26,26,direct,,content_view,/lp/comparativo-erp,AST-0017,35,0,0,0.041359,3635.48
TP-0005643,OPP-01247,LEAD-006761,4,7,2024-03-31,21,direct,(direct),form_fill,/produto/erp-connector,AST-0020,55,0,0,0.162559,14288.92
TP-0005644,OPP-01247,LEAD-006761,5,7,2024-04-09,12,direct,(direct),click,/lp/comparativo-erp,AST-0017,10,0,0,0.08432,7411.69
TP-0005645,OPP-01247,LEAD-006761,6,7,2024-04-09,12,direct,,demo_request,/ebook/gestao-pipeline-vendas,AST-0009,85,0,0,0.449704,39529.01
TP-0005646,OPP-01247,LEAD-006761,7,7,2024-04-17,4,direct,(direct),click,/produto/crm-integracao,AST-0019,30,0,1,0.223969,19686.87
TP-0005647,OPP-01248,LEAD-006762,1,4,2024-03-22,30,paid_search,pesquisa_concorrentes_q1_2024,click,/lp/comparativo-erp,AST-0017,29,1,0,0.021138,593.96
TP-0005648,OPP-01248,LEAD-006762,2,4,2024-03-28,24,paid_search,integracao_erp_pesquisa_2024,click,/produto/crm-integracao,AST-0019,38,0,0,0.02496,701.36
TP-0005649,OPP-01248,LEAD-006762,3,4,2024-04-10,11,paid_search,integracao_erp_pesquisa_2024,form_fill,/lp/demo-gratis,AST-0015,63,0,0,0.231623,6508.61
TP-0005650,OPP-01248,LEAD-006762,4,4,2024-04-15,6,paid_search,pesquisa_concorrentes_q2_2024,demo_request,/lp/roi-calculator,AST-0018,93,0,1,0.72228,20296.06
TP-0005651,OPP-01249,LEAD-006767,1,4,2024-03-21,40,organic_search,(not set),impression,/blog/gestao-vendas-b2b,AST-0001,20,1,0,0.00438,114.31
TP-0005652,OPP-01249,LEAD-006767,2,4,2024-04-07,23,meta_ads,ig_gestores_b2b_q2,click,/lp/demo-gratis,AST-0015,30,0,0,0.03404,888.44
TP-0005653,OPP-01249,LEAD-006767,3,4,2024-04-11,19,meta_ads,ig_gestores_b2b_q2,content_view,/ebook/roi-tecnologia-empresas,AST-0010,44,0,0,0.060396,1576.35
TP-0005654,OPP-01249,LEAD-006767,4,4,2024-04-29,1,meta_ads,meta_awareness_2024,form_fill,/lp/demo-gratis,AST-0015,61,0,1,0.901184,23520.9
TP-0005655,OPP-01250,LEAD-006769,1,6,2024-03-26,31,webinar_evento,campanha-natal-2024,impression,/webinar/automacao-vendas-demo,AST-0014,1,1,0,0.003782,203.46
TP-0005656,OPP-01250,LEAD-006769,2,6,2024-04-05,21,meta_ads,facebook_retargeting_2024,click,/ebook/crm-para-varejo,AST-0008,20,0,0,0.017827,959.1
TP-0005657,OPP-01250,LEAD-006769,3,6,2024-04-13,13,meta_ads,meta_awareness_2024,form_fill,/lp/roi-calculator,AST-0018,72,0,0,0.11575,6227.33
TP-0005658,OPP-01250,LEAD-006769,4,6,2024-04-15,11,meta_ads,fb-leads-varejo-2024,demo_request,/lp/trial-30-dias,AST-0016,100,0,0,0.194218,10448.92
TP-0005659,OPP-01250,LEAD-006769,5,6,2024-04-17,9,meta_ads,fb-leads-varejo-2024,sales_call,/produto/api-marketplace,AST-0021,83,0,0,0.252048,13560.19
TP-0005660,OPP-01250,LEAD-006769,6,6,2024-04-20,6,meta_ads,meta_awareness_2024,demo_request,/webinar/automacao-vendas-demo,AST-0014,90,0,1,0.416376,22401.01
TP-0005661,OPP-01251,LEAD-006771,1,4,2024-03-23,31,webinar_evento,campanha_natal_2024,impression,/lp/trial-30-dias,AST-0016,14,1,0,0.011313,1328.11
TP-0005662,OPP-01251,LEAD-006771,2,4,2024-03-30,24,meta_ads,meta_awareness_2024,click,/ebook/gestao-pipeline-vendas,AST-0009,29,0,0,0.043042,5053.11
TP-0005663,OPP-01251,LEAD-006771,3,4,2024-04-05,18,meta_ads,fb-leads-varejo-2024,form_fill,/webinar/integracao-erp-ao-vivo,AST-0012,54,0,0,0.242264,28441.76
TP-0005664,OPP-01251,LEAD-006771,4,4,2024-04-09,14,meta_ads,fb-leads-varejo-2024,demo_request,/lp/trial-30-dias,AST-0016,89,0,1,0.703382,82577.02
TP-0005665,OPP-01252,LEAD-006782,1,6,2024-03-23,44,webinar_evento,black_friday_2023,impression,/lp/demo-gratis,AST-0015,16,1,0,0.00168,166.13
TP-0005666,OPP-01252,LEAD-006782,2,6,2024-03-25,42,webinar_evento,campanha-natal-2024,click,/lp/demo-gratis,AST-0015,20,0,0,0.004472,442.24
TP-0005667,OPP-01252,LEAD-006782,3,6,2024-03-25,42,webinar_evento,black_friday_2023,form_fill,/lp/comparativo-erp,AST-0017,52,0,0,0.016396,1621.55
TP-0005668,OPP-01252,LEAD-006782,4,6,2024-04-18,18,webinar_evento,bf-23,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,86,0,0,0.132424,13096.69
TP-0005669,OPP-01252,LEAD-006782,5,6,2024-04-30,6,webinar_evento,black_friday_2023,sales_call,/blog/leads-qualificados-b2b,AST-0007,100,0,0,0.351051,34718.94
TP-0005670,OPP-01252,LEAD-006782,6,6,2024-05-06,0,webinar_evento,evento_crm_gestores_q2,form_fill,/produto/api-marketplace,AST-0021,59,0,1,0.493978,48854.45
TP-0005671,OPP-01253,LEAD-006784,1,3,2024-03-23,41,email_marketing,newsletter_mensal_03_2024,email_open,/ebook/crm-para-varejo,AST-0008,3,1,0,0.044125,1712.04
TP-0005672,OPP-01253,LEAD-006784,2,3,2024-04-17,16,email_marketing,campanha_email_04-2024,click,/blog/leads-qualificados-b2b,AST-0007,40,0,0,0.303637,11781.13
TP-0005673,OPP-01253,LEAD-006784,3,3,2024-04-18,15,email_marketing,email_nurture_leads_2024,content_view,/ebook/roi-tecnologia-empresas,AST-0010,50,0,1,0.652238,25306.84
TP-0005674,OPP-01254,LEAD-006789,1,5,2024-03-15,41,paid_search,integracao_erp_pesquisa_2024,click,/produto/api-marketplace,AST-0021,25,1,0,0.009303,252.11
TP-0005675,OPP-01254,LEAD-006789,2,5,2024-03-25,31,paid_search,integracao_erp_pesquisa_2024,click,/lp/demo-gratis,AST-0015,11,0,0,0.014618,396.15
TP-0005676,OPP-01254,LEAD-006789,3,5,2024-03-27,29,paid_search,google_branded_2024,form_fill,/lp/roi-calculator,AST-0018,66,0,0,0.061831,1675.62
TP-0005677,OPP-01254,LEAD-006789,4,5,2024-04-06,19,paid_search,integracao_erp_pesquisa_2024,demo_request,/lp/roi-calculator,AST-0018,82,0,0,0.183715,4978.67
TP-0005678,OPP-01254,LEAD-006789,5,5,2024-04-18,7,paid_search,google_branded_2024,sales_call,/produto/api-marketplace,AST-0021,93,0,1,0.730533,19797.45
TP-0005679,OPP-01255,LEAD-006812,1,5,2024-03-25,43,paid_search,crm-b2b-keywords-2024,click,/lp/roi-calculator,AST-0018,36,1,0,0.004491,132.94
TP-0005680,OPP-01255,LEAD-006812,2,5,2024-04-28,9,webinar_evento,bf-23,click,/lp/demo-gratis,AST-0015,16,0,0,0.039187,1159.93
TP-0005681,OPP-01255,LEAD-006812,3,5,2024-05-03,4,webinar_evento,webinar_integracao_erp_2024,form_fill,/lp/demo-gratis,AST-0015,87,0,0,0.20536,6078.66
TP-0005682,OPP-01255,LEAD-006812,4,5,2024-05-03,4,webinar_evento,evento_crm_gestores_q2,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,81,0,0,0.298706,8841.68
TP-0005683,OPP-01255,LEAD-006812,5,5,2024-05-05,2,webinar_evento,campanha_natal_2024,proposal_sent,/ebook/roi-tecnologia-empresas,AST-0010,81,0,1,0.452256,13386.79
TP-0005684,OPP-01256,LEAD-006823,1,2,2024-04-11,20,direct,(direct),click,/lp/demo-gratis,AST-0015,27,1,0,0.085414,7584.81
TP-0005685,OPP-01256,LEAD-006823,2,2,2024-04-24,7,direct,(not set),form_fill,/lp/roi-calculator,AST-0018,76,0,1,0.914586,81215.19
TP-0005686,OPP-01257,LEAD-006830,1,5,2024-03-29,42,direct,,click,/produto/erp-connector,AST-0020,38,1,0,0.015838,1620.21
TP-0005687,OPP-01257,LEAD-006830,2,5,2024-03-29,42,webinar_evento,campanha_natal_2024,form_fill,/lp/comparativo-erp,AST-0017,79,0,0,0.044671,4569.82
TP-0005688,OPP-01257,LEAD-006830,3,5,2024-04-21,19,webinar_evento,campanha-natal-2024,demo_request,/lp/comparativo-erp,AST-0017,100,0,0,0.335919,34364.54
TP-0005689,OPP-01257,LEAD-006830,4,5,2024-04-23,17,webinar_evento,campanha_natal_2024,sales_call,/webinar/crm-para-gestores,AST-0013,88,0,0,0.435943,44596.94
TP-0005690,OPP-01257,LEAD-006830,5,5,2024-04-25,15,webinar_evento,evento_crm_gestores_q2,content_view,/webinar/crm-para-gestores,AST-0013,20,0,1,0.167629,17148.49
TP-0005691,OPP-01258,LEAD-006838,1,3,2024-03-30,28,organic_search,,impression,/blog/leads-qualificados-b2b,AST-0007,6,1,0,0.036626,1281.92
TP-0005692,OPP-01258,LEAD-006838,2,3,2024-04-07,20,organic_search,(not set),click,/blog/leads-qualificados-b2b,AST-0007,20,0,0,0.149672,5238.52
TP-0005693,OPP-01258,LEAD-006838,3,3,2024-04-21,6,organic_search,(not set),content_view,/produto/api-marketplace,AST-0021,33,0,1,0.813702,28479.55
TP-0005694,OPP-01259,LEAD-006845,1,3,2024-04-21,16,direct,(direct),click,/produto/erp-connector,AST-0020,30,1,0,0.064414,3130.52
TP-0005695,OPP-01259,LEAD-006845,2,3,2024-04-21,16,direct,(not set),form_fill,/ebook/integracao-sistemas-guia,AST-0011,69,0,0,0.181681,8829.68
TP-0005696,OPP-01259,LEAD-006845,3,3,2024-04-30,7,direct,,demo_request,/produto/crm-integracao,AST-0019,86,0,1,0.753905,36639.79
TP-0005697,OPP-01260,LEAD-006846,1,4,2024-03-23,44,organic_search,(none),impression,/blog/automacao-marketing-b2b,AST-0004,1,1,0,0.003821,208.63
TP-0005698,OPP-01260,LEAD-006846,2,4,2024-04-24,12,webinar_evento,campanha_natal_2024,click,/webinar/crm-para-gestores,AST-0013,22,0,0,0.086703,4733.97
TP-0005699,OPP-01260,LEAD-006846,3,4,2024-04-30,6,webinar_evento,campanha-natal-2024,content_view,/lp/trial-30-dias,AST-0016,41,0,0,0.177459,9689.25
TP-0005700,OPP-01260,LEAD-006846,4,4,2024-04-30,6,webinar_evento,campanha-natal-2024,form_fill,/webinar/integracao-erp-ao-vivo,AST-0012,63,0,1,0.732017,39968.15
TP-0005701,OPP-01261,LEAD-006851,1,5,2024-03-24,42,paid_search,integracao_erp_pesquisa_2024,click,/produto/crm-integracao,AST-0019,25,1,0,0.019021,2166.49
TP-0005702,OPP-01261,LEAD-006851,2,5,2024-04-01,34,webinar_evento,evento_crm_gestores_q2,click,/webinar/integracao-erp-ao-vivo,AST-0012,14,0,0,0.025909,2951.08
TP-0005703,OPP-01261,LEAD-006851,3,5,2024-04-02,33,webinar_evento,campanha-natal-2024,form_fill,/ebook/gestao-pipeline-vendas,AST-0009,70,0,0,0.102035,11621.8
TP-0005704,OPP-01261,LEAD-006851,4,5,2024-04-02,33,webinar_evento,campanha_natal_2024,demo_request,/lp/roi-calculator,AST-0018,86,0,0,0.148415,16904.44
TP-0005705,OPP-01261,LEAD-006851,5,5,2024-04-20,15,webinar_evento,campanha_natal_2024,proposal_sent,/webinar/integracao-erp-ao-vivo,AST-0012,75,0,1,0.70462,80256.2
TP-0005706,OPP-01262,LEAD-006856,1,4,2024-03-25,37,paid_search,integracao_erp_pesquisa_2024,click,/produto/crm-integracao,AST-0019,37,1,0,0.008932,273.32
TP-0005707,OPP-01262,LEAD-006856,2,4,2024-04-08,23,meta_ads,meta_awareness_2024,click,/webinar/crm-para-gestores,AST-0013,22,0,0,0.018677,571.51
TP-0005708,OPP-01262,LEAD-006856,3,4,2024-04-23,8,meta_ads,facebook_retargeting_2024,form_fill,/ebook/roi-tecnologia-empresas,AST-0010,51,0,0,0.199934,6117.99
TP-0005709,OPP-01262,LEAD-006856,4,4,2024-05-01,0,meta_ads,meta_awareness_2024,demo_request,/lp/comparativo-erp,AST-0017,90,0,1,0.772457,23637.18
TP-0005710,OPP-01263,LEAD-006866,1,4,2024-03-24,37,email_marketing,email_reengajamento_q1_2024,email_open,/produto/erp-connector,AST-0020,26,1,0,0.017095,439.35
TP-0005711,OPP-01263,LEAD-006866,2,4,2024-03-24,37,email_marketing,newsletter_mensal_03_2024,click,/webinar/crm-para-gestores,AST-0013,34,0,0,0.019726,506.95
TP-0005712,OPP-01263,LEAD-006866,3,4,2024-04-12,18,email_marketing,email_reengajamento_q2_2024,content_view,/webinar/automacao-vendas-demo,AST-0014,18,0,0,0.102181,2626.04
